1.4142135623730951,True,380.59999999998695,380.9999999999869
1.4142135623730951,True,384.7999999999867,385.1999999999867
1.4142135623730951,True,352.79999999998853,353.1999999999885
1.2000000000000002,True,378.3999999999871,379.399999999987
1.118033988749895,True,368.19999999998765,368.9999999999876
1.4907119849998598,True,317.59999999999053,318.1999999999905
1.2000000000000002,True,380.59999999998695,381.5999999999869
0.9428090415820634,True,378.79999999998705,379.399999999987
1.4142135623730951,True,350.79999999998864,351.1999999999886
1.4907119849998598,True,333.39999999998963,333.9999999999896
1.0,True,318.1999999999905,318.79999999999046
1.25,True,389.19999999998646,390.79999999998637
1.178030178747903,True,399.3999999999859,400.7999999999858
1.178030178747903,True,381.5999999999869,382.9999999999868
1.4142135623730951,True,349.5999999999887,349.9999999999887
1.4907119849998598,True,377.39999999998713,377.9999999999871
1.4142135623730951,True,367.7999999999877,368.19999999998765
1.4142135623730951,True,397.199999999986,397.599999999986
1.178030178747903,True,381.99999999998687,383.3999999999868
1.4142135623730951,True,361.999999999988,362.399999999988
1.4142135623730951,True,348.79999999998876,349.19999999998873
1.4142135623730951,True,381.1999999999869,381.5999999999869
1.3333333333333333,True,363.19999999998794,363.7999999999879
1.0,True,383.3999999999868,383.79999999998677
1.3743685418725535,True,352.19999999998856,353.3999999999885
1.4142135623730951,True,343.39999999998906,343.79999999998904
1.0,True,340.19999999998925,340.5999999999892
1.0,True,333.9999999999896,334.79999999998955
